,Time,Sensor001,Sensor048,Sensor108,Sensor148,Sensor198,Sensor298,Sensor358,Sensor430,Sensor498,Sensor548,Sensor598,Sensor798
6823,12/10/2015 06:00,0.097,0.0829,0.065,0.1358,0.1936,0.2086,0.0582,0.0217,0.0781,0.0366,0.0954,0.185
6824,12/10/2015 07:00,0.0924,0.0646,0.0647,0.1563,0.2346,0.1185,0.0618,0.0295,0.0817,0.0382,0.1166,0.1051
6825,12/10/2015 08:00,0.0806,0.0582,0.0693,0.1145,0.1614,0.0509,0.0573,0.0291,0.0629,0.0415,0.1017,0.0613
6826,12/10/2015 09:00,0.066,0.0755,0.0735,0.0673,0.1534,0.0514,0.0612,0.0293,0.0586,0.0472,0.0862,0.0683
6827,12/10/2015 10:00,0.0507,0.0751,0.0721,0.0626,0.0782,0.0581,0.0633,0.0297,0.0574,0.0496,0.0837,0.0686
6828,12/10/2015 11:00,0.0497,0.0762,0.0736,0.0601,0.0732,0.0654,0.0631,0.0388,0.0586,0.0499,0.0845,0.0671
6829,12/10/2015 12:00,0.0521,0.0781,0.0704,0.0584,0.0745,0.0683,0.0641,0.0406,0.0594,0.0624,0.082,0.0677
6830,12/10/2015 13:00,0.0472,0.0875,0.0773,0.067,0.0807,0.0836,0.0762,0.0624,0.0581,0.0532,0.0875,0.0677
6831,12/10/2015 14:00,0.0408,0.0739,0.084,0.0745,0.0938,0.0879,0.078,0.0796,0.0672,0.0601,0.0918,0.0613
6832,12/10/2015 15:00,0.0358,0.0833,0.0837,0.0763,0.1374,0.0868,0.0752,0.2013,0.0636,0.0546,0.086,0.0548
6833,12/10/2015 16:00,0.0367,0.0767,0.0807,0.0782,0.1087,0.0775,0.0663,0.3687,0.0719,0.0545,0.0822,0.0518
6834,12/10/2015 17:00,0.0336,0.0693,0.0686,0.0618,0.0739,0.0713,0.0599,0.1157,0.0548,0.1006,0.0759,0.0501
6835,12/10/2015 18:00,0.0297,0.0673,0.0511,0.0484,0.065,0.0521,0.0444,0.0516,0.0398,0.037,0.0668,0.0478
6836,12/10/2015 19:00,0.0245,0.0527,0.0385,0.0371,0.0485,0.0364,0.0336,0.0348,0.0294,0.0289,0.0597,0.0369
6837,12/10/2015 20:00,0.0231,0.0455,0.0341,0.0333,0.0413,0.0312,0.0282,0.0249,0.0265,0.0244,0.0566,0.0332
6838,12/10/2015 21:00,0.0155,0.0343,0.0244,0.0262,0.0292,0.0207,0.0191,0.0154,0.0187,0.0183,0.0447,0.0243
6839,12/10/2015 22:00,0.0108,0.0245,0.0197,0.0155,0.0201,0.013,0.0146,0.0077,0.0134,0.0151,0.0318,0.0154
6840,12/10/2015 23:00,0.0061,0.0153,0.012,0.0169,0.0111,0.0081,0.0093,0.0038,0.0104,0.0117,0.0222,0.0101
6841,13/10/2015 00:00,0.0051,0.0122,0.0077,0.012,0.0065,0.005,0.0065,0.0018,0.0077,0.0089,0.0183,0.0087
6842,13/10/2015 01:00,0.0055,0.0112,0.008,0.0068,0.0051,0.0028,0.0054,0.0013,0.0098,0.0078,0.0203,0.0095
6843,13/10/2015 02:00,0.0096,0.0144,0.0093,0.0105,0.0054,0.0034,0.0082,6.00E-04,0.0127,0.0078,0.0227,0.0142
6844,13/10/2015 03:00,0.0266,0.0334,0.0222,0.0232,0.0101,0.0057,0.0126,0.001,0.0246,0.0104,0.0326,0.0326
6845,13/10/2015 04:00,0.0652,0.0876,0.0745,0.0423,0.031,0.0109,0.028,0.0034,0.0536,0.0182,0.0535,0.0757
6846,13/10/2015 05:00,0.0714,0.1347,0.2076,0.069,0.0897,0.0233,0.0415,0.008,0.0751,0.0307,0.0817,0.1777
6847,13/10/2015 06:00,0.1895,0.1912,0.2056,0.131,0.2207,0.0393,0.0535,0.0224,0.078,0.0431,0.1043,0.2643
6848,13/10/2015 07:00,0.3175,0.1648,0.172,0.1367,0.2322,0.0515,0.0556,0.0287,0.0759,0.0381,0.1068,0.2633
6849,13/10/2015 08:00,0.2653,0.0906,0.0847,0.1611,0.2334,0.0491,0.0546,0.0291,0.0751,0.0391,0.1171,0.1879
6850,13/10/2015 09:00,0.0683,0.071,0.0779,0.0743,0.2503,0.0497,0.0569,0.0262,0.0658,0.0403,0.0815,0.0738
6851,13/10/2015 10:00,0.0518,0.0718,0.0746,0.0642,0.083,0.0582,0.0576,0.0287,0.0592,0.0428,0.0798,0.0639
6852,13/10/2015 11:00,0.0508,0.0692,0.0749,0.0566,0.0764,0.062,0.056,0.0409,0.0631,0.0446,0.0784,0.0636
6853,13/10/2015 12:00,0.0529,0.0743,0.0905,0.0477,0.1175,0.0676,0.0666,0.0433,0.0572,0.0474,0.0822,0.0596
6854,13/10/2015 13:00,0.0492,0.1087,0.0809,0,0.0883,0.0816,0.0775,0.0648,0.0595,0.0544,0.0893,0.0696
6855,13/10/2015 14:00,0.0412,0.084,0.0772,0,0.3134,0.0901,0.0768,0.083,0.0694,0.0565,0.1267,0.0614
6856,13/10/2015 15:00,0.0362,0.0918,0.0853,0,0.2237,0.0886,0.0777,0.275,0.0704,0.058,0.0878,0.0565
6857,13/10/2015 16:00,0.0384,0.0919,0.0845,0,0.2053,0.0836,0.0695,0.4002,0.0727,0.0574,0.0906,0.0499
6858,13/10/2015 17:00,0.0341,0.0888,0.0759,0,0.219,0.0732,0.0596,0.3254,0.0574,0.0447,0.0835,0.0484
6859,13/10/2015 18:00,0.0311,0.0855,0.0562,0,0.1314,0.0692,0.049,0.0884,0.0392,0.0436,0.0686,0.0431
6860,13/10/2015 19:00,0.0239,0.0395,0.0406,0,0.0508,0.045,0.0375,0.0403,0.0326,0.0304,0.0603,0.0339
6861,13/10/2015 20:00,0.0208,0.0498,0.0429,0,0.0425,0.034,0.0293,0.0294,0.0303,0.0308,0.0584,0.0302
6862,13/10/2015 21:00,0.0154,0.0382,0.041,0,0.0353,0.0254,0.0215,0.0177,0.0226,0.0218,0.0516,0.0241
6863,13/10/2015 22:00,0.0098,0.0269,0.0208,0,0.0252,0.0159,0.0171,0.0121,0.0145,0.0183,0.0355,0.0152
6864,13/10/2015 23:00,0.006,0.0174,0.0125,0,0.013,0.009,0.01,0.0052,0.0103,0.0126,0.0231,0.0107
6865,14/10/2015 00:00,0.0041,0.0125,0.0076,0,0.0075,0.0042,0.0076,0.0022,0.0096,0.0095,0.0181,0.0085
6866,14/10/2015 01:00,0.0055,0.0113,0.0076,0,0.0048,0.0028,0.0061,0.0013,0.0092,0.008,0.0195,0.0105
6867,14/10/2015 02:00,0.0099,0.0142,0.0097,0,0.0054,0.0029,0.0075,8.00E-04,0.014,0.008,0.0206,0.0151
6868,14/10/2015 03:00,0.0277,0.0342,0.0228,0,0.0112,0.0053,0.0136,0.0012,0.0244,0.0103,0.0315,0.0326
6869,14/10/2015 04:00,0.0737,0.0819,0.0703,0,0.0301,0.0107,0.0314,0.0038,0.0514,0.0184,0.0526,0.0759
6870,14/10/2015 05:00,0.1432,0.1219,0.1629,0,0.0902,0.022,0.0461,0.0096,0.0734,0.031,0.0782,0.1927
6871,14/10/2015 06:00,0.3118,0.1948,0.0728,0,0.1809,0.0391,0.0572,0.0225,0.0778,0.0443,0.1143,0.2832
6872,14/10/2015 07:00,0.2117,0.2035,0.0597,0,0.1943,0.0493,0.06,0.0317,0.0769,0.0418,0.1159,0.3111
6873,14/10/2015 08:00,0.2321,0.1438,0.0758,0,0.2412,0.0474,0.052,0.029,0.0776,0.0381,0.1044,0.2582
6874,14/10/2015 09:00,0.0625,0.0717,0.0747,0,0.1941,0.0503,0.0545,0.0261,0.0641,0.0377,0.0842,0.105
6875,14/10/2015 10:00,0.0552,0.0672,0.0713,0,0.0791,0.0577,0.0548,0.0302,0.0624,0.0454,0.0836,0.0616
6876,14/10/2015 11:00,0.0522,0.0685,0.0689,0,0.0733,0.0613,0.0559,0.0414,0.0594,0.0455,0.0811,0.0611
6877,14/10/2015 12:00,0.0558,0.0633,0.0574,0,0.0628,0.0601,0.0627,0.0466,0.0528,0.048,0.0758,0.0503
6878,14/10/2015 13:00,0.051,0.0728,0.0598,0,0.0772,0.0678,0.0777,0.0679,0.0582,0.0552,0.0808,0.0533
6879,14/10/2015 14:00,0.0398,0.0655,0.0616,0,0.1159,0.0725,0.0782,0.1477,0.0627,0.0591,0.0898,0.0505
6880,14/10/2015 15:00,0.0354,0.0703,0.0633,0,0.099,0.0739,0.0793,0.1348,0.0677,0.0591,0.0814,0.0442
6881,14/10/2015 16:00,0.0363,0.0699,0.0575,0,0.0621,0.0605,0.0753,0.417,0.0724,0.0554,0.076,0.0395
6882,14/10/2015 17:00,0.0339,0.0808,0.0722,0,0.0777,0.0685,0.0623,0.3372,0.0586,0.0463,0.0785,0.0443
6883,14/10/2015 18:00,0.0295,0.0883,0.0699,0,0.0731,0.0665,0.0499,0.1262,0.0435,0.0435,0.0754,0.0474
6884,14/10/2015 19:00,0.0011,0.012,0.0024,0,0.0032,0.0021,0.0016,0.0023,0.0078,0.0052,0.0092,0.002
6885,14/10/2015 20:00,0,0.01,0,0,0,0,0,0,0.0067,0.0037,0.0069,0
6886,14/10/2015 21:00,0,0.01,0,0,0,0,0,0,0.0067,0.0037,0.0069,0
6887,14/10/2015 22:00,0,0.01,0,0,0,0,0,0,0.0067,0.0037,0.0069,0
6888,14/10/2015 23:00,0.005,0.0243,0.011,0.0097,0.0104,0.008,0.0086,0.0035,0.0108,0.0112,0.021,0.0081
6889,15/10/2015 00:00,0.0049,0.0133,0.009,0.0073,0.007,0.0055,0.007,0.0024,0.0099,0.0106,0.0195,0.0083
6890,15/10/2015 01:00,0.0052,0.0117,0.008,0.0068,0.0056,0.0034,0.0063,0.0014,0.0102,0.0082,0.0191,0.0105
6891,15/10/2015 02:00,0.0103,0.0143,0.0107,0.007,0.0052,0.003,0.0085,0.001,0.0147,0.0086,0.0234,0.0147
6892,15/10/2015 03:00,0.0289,0.035,0.0226,0.0116,0.0109,0.0064,0.0145,0.0015,0.0257,0.0105,0.0326,0.0337
6893,15/10/2015 04:00,0.072,0.0777,0.127,0.0284,0.0308,0.0114,0.0322,0.0039,0.0501,0.0183,0.0548,0.0739
6894,15/10/2015 05:00,0.1494,0.1211,0.1887,0.0589,0.0764,0.0242,0.0483,0.0101,0.0735,0.0301,0.0873,0.1795
6895,15/10/2015 06:00,0.2916,0.1914,0.0648,0.0887,0.2156,0.0404,0.0569,0.0238,0.0803,0.0423,0.1044,0.2738
6896,15/10/2015 07:00,0.2571,0.1569,0.0738,0.0908,0.2483,0.0516,0.0584,0.0329,0.0827,0.0414,0.1169,0.2878
6897,15/10/2015 08:00,0.1597,0.0945,0.0717,0.0734,0.2245,0.0511,0.0558,0.0285,0.0797,0.041,0.1044,0.1898
6898,15/10/2015 09:00,0.0662,0.072,0.075,0.0617,0.2167,0.0506,0.0589,0.0279,0.0651,0.0417,0.0881,0.0777
6899,15/10/2015 10:00,0.0544,0.071,0.0731,0.0596,0.0793,0.0597,0.0595,0.0296,0.0637,0.0441,0.0863,0.0637
6900,15/10/2015 11:00,0.0513,0.0746,0.0733,0.0601,0.0769,0.0652,0.0617,0.0401,0.0623,0.0478,0.0849,0.0645
6901,15/10/2015 12:00,0.0458,0.0667,0.0603,0.0618,0.0634,0.0596,0.0542,0.0362,0.0493,0.0414,0.0703,0.0514
6902,15/10/2015 13:00,0.0526,0.0868,0.0783,0.065,0.0929,0.083,0.0811,0.0713,0.065,0.0554,0.0904,0.0723
6903,15/10/2015 14:00,0.0472,0.0861,0.0986,0.0683,0.1265,0.0926,0.0849,0.1351,0.0738,0.0619,0.0959,0.1007
6904,15/10/2015 15:00,0.0372,0.0915,0.102,0.0704,0.2416,0.0946,0.0801,0.261,0.0744,0.0586,0.0989,0.0601
6905,15/10/2015 16:00,0.0379,0.09,0.1025,0.076,0.2463,0.0857,0.0703,0.4133,0.0745,0.0581,0.0966,0.0602
6906,15/10/2015 17:00,0.034,0.0957,0.0801,0.0644,0.197,0.0699,0.0638,0.2971,0.0617,0.0551,0.09,0.0507
6907,15/10/2015 18:00,0.0311,0.0817,0.0642,0.0469,0.0814,0.0612,0.0507,0.1631,0.0406,0.0443,0.0742,0.0503
6908,15/10/2015 19:00,0.0253,0.0587,0.0466,0.0364,0.0531,0.0478,0.0428,0.0441,0.0353,0.0399,0.0676,0.0373
6909,15/10/2015 20:00,0.0243,0.0525,0.0518,0.0322,0.0448,0.0382,0.0345,0.0308,0.0332,0.0331,0.064,0.0341
6910,15/10/2015 21:00,0.0192,0.0402,0.0367,0.0245,0.0385,0.0292,0.0281,0.0226,0.0249,0.025,0.0539,0.0266
6911,15/10/2015 22:00,0.0115,0.0282,0.0144,0.0157,0.0265,0.0182,0.0195,0.0168,0.0159,0.0187,0.0395,0.0165
6912,15/10/2015 23:00,0.0067,0.0177,0.0146,0.0095,0.017,0.0114,0.0138,0.0068,0.0135,0.0123,0.0279,0.0104
6913,16/10/2015 00:00,0.0061,0.0121,0.0093,0.0065,0.0087,0.0062,0.0094,0.0031,0.0116,0.0094,0.0206,0.0087
6914,16/10/2015 01:00,0.0065,0.0127,0.0076,0.0056,0.006,0.0048,0.0076,0.002,0.0108,0.0076,0.0207,0.0099
6915,16/10/2015 02:00,0.0114,0.0159,0.0071,0.0063,0.0063,0.0044,0.0094,0.0011,0.0142,0.0078,0.0243,0.0161
6916,16/10/2015 03:00,0.0289,0.0356,0.0226,0.0118,0.0102,0.0061,0.0141,0.0015,0.0248,0.0116,0.0348,0.0341
6917,16/10/2015 04:00,0.0707,0.1099,0.0624,0.0292,0.0297,0.0107,0.0343,0.004,0.0477,0.0192,0.0541,0.0678
6918,16/10/2015 05:00,0.0916,0.2962,0.0722,0.0564,0.064,0.0259,0.0484,0.0103,0.0327,0.0291,0.0796,0.077
6919,16/10/2015 06:00,0.2342,0.1945,0.068,0.0825,0.2004,0.04,0.0566,0.0241,0.0597,0.0424,0.106,0.2472
6920,16/10/2015 07:00,0.0841,0.1789,0.075,0.0842,0.2505,0.0536,0.0574,0.0298,0.0579,0.0425,0.1097,0.2532
6921,16/10/2015 08:00,0.0698,0.1257,0.0699,0.0731,0.2364,0.0543,0.052,0.0246,0.0654,0.045,0.118,0.1924
6922,16/10/2015 09:00,0.0601,0.084,0.0776,0.0666,0.1176,0.0604,0.0557,0.0253,0.0591,0.0563,0.1629,0.2093
6923,16/10/2015 10:00,0.0502,0.0799,0.0754,0.0674,0.0837,0.071,0.0582,0.0276,0.0533,0.0597,0.0855,0.107
6924,16/10/2015 11:00,0.0465,0.0851,0.0784,0.069,0.076,0.0774,0.0611,0.0367,0.0559,0.0577,0.0908,0.0743
6925,16/10/2015 12:00,0.061,0.0872,0.0777,0.0698,0.0838,0.0846,0.0779,0.0501,0.0594,0.0607,0.083,0.0873
6926,16/10/2015 13:00,0.054,0.1015,0.0729,0.0745,0.1077,0.0904,0.0902,0.0696,0.062,0.0651,0.0934,0.0787
6927,16/10/2015 14:00,0.0417,0.0994,0.0834,0.0768,0.157,0.1139,0.086,0.1366,0.0686,0.0613,0.0973,0.0721
6928,16/10/2015 15:00,0.0397,0.0951,0.0775,0.0784,0.2198,0.0812,0.0803,0.1008,0.0659,0.0568,0.0961,0.0536
6929,16/10/2015 16:00,0.0416,0.0944,0.0742,0.0834,0.2307,0.0742,0.0681,0.1378,0.0671,0.0943,0.088,0.0545
6930,16/10/2015 17:00,0.0438,0.0838,0.0932,0.0737,0.2169,0.0713,0.0635,0.1893,0.0558,0.049,0.0803,0.0578
6931,16/10/2015 18:00,0.0431,0.1286,0.4008,0.0557,0.1902,0.0603,0.0578,0.0721,0.0425,0.0465,0.0727,0.065
6932,16/10/2015 19:00,0.0337,0.0792,0.3713,0.0419,0.0521,0.0464,0.0435,0.0357,0.0371,0.0455,0.0689,0.0468
6933,16/10/2015 20:00,0.0296,0.0614,0.0609,0.0365,0.0472,0.0414,0.0384,0.0293,0.0364,0.0393,0.061,0.0405
6934,16/10/2015 21:00,0.0277,0.0514,0.0366,0.0308,0.0442,0.0318,0.0303,0.0255,0.0297,0.0321,0.0561,0.033
6935,16/10/2015 22:00,0.0181,0.04,0.0341,0.0213,0.0327,0.0233,0.0261,0.0212,0.0219,0.0248,0.0447,0.0231
6936,16/10/2015 23:00,0.0123,0.0246,0.0221,0.014,0.0207,0.0149,0.0158,0.0101,0.0171,0.0189,0.0349,0.0147
6937,17/10/2015 00:00,0.0077,0.0182,0.0151,0.0096,0.0138,0.0081,0.0126,0.0045,0.0136,0.0116,0.0277,0.0112
6938,17/10/2015 01:00,0.0064,0.0141,0.012,0.0077,0.0103,0.0057,0.0093,0.0029,0.011,0.0093,0.0275,0.0096
6939,17/10/2015 02:00,0.0074,0.0132,0.0105,0.0059,0.0069,0.0045,0.0089,0.0013,0.0107,0.0077,0.0237,0.0109
6940,17/10/2015 03:00,0.012,0.0164,0.0119,0.007,0.007,0.0037,0.0105,0.0015,0.0138,0.0085,0.0262,0.0165
6941,17/10/2015 04:00,0.0259,0.0245,0.0209,0.0117,0.0116,0.006,0.0175,0.0027,0.0175,0.0121,0.0358,0.0268
6942,17/10/2015 05:00,0.0332,0.0362,0.0285,0.0186,0.0212,0.0131,0.0264,0.0061,0.026,0.0189,0.0404,0.0381
6943,17/10/2015 06:00,0.0381,0.0488,0.0373,0.0275,0.0355,0.0243,0.0359,0.0134,0.0354,0.0264,0.0479,0.0486
6944,17/10/2015 07:00,0.0514,0.0659,0.0498,0.0396,0.0478,0.0369,0.0498,0.0208,0.0464,0.0363,0.057,0.0624
6945,17/10/2015 08:00,0.0512,0.0821,0.0572,0.0493,0.0593,0.0509,0.0613,0.0276,0.0507,0.0448,0.0635,0.0732
6946,17/10/2015 09:00,0.0506,0.1014,0.0674,0.0569,0.0674,0.0628,0.0689,0.0349,0.0533,0.05,0.0733,0.0996
6947,17/10/2015 10:00,0.0524,0.0882,0.0705,0.0631,0.0713,0.0766,0.0671,0.0377,0.0549,0.0519,0.0719,0.1254
6948,17/10/2015 11:00,0.0513,0.0826,0.076,0.0671,0.0728,0.0745,0.0672,0.0426,0.0549,0.0516,0.0763,0.0948
6949,17/10/2015 12:00,0.0431,0.0837,0.078,0.0675,0.0715,0.0757,0.0658,0.0451,0.0556,0.0488,0.0735,0.0662
6950,17/10/2015 13:00,0.0551,0.0877,0.0794,0.0673,0.0711,0.0694,0.0649,0.0496,0.0565,0.0487,0.0708,0.1733
6951,17/10/2015 14:00,0.0525,0.0874,0.08,0.0671,0.0732,0.0678,0.0625,0.0498,0.0567,0.0491,0.0718,0.2386
6952,17/10/2015 15:00,0.057,0.0852,0.0844,0.0682,0.0743,0.0669,0.0579,0.0464,0.0552,0.0537,0.0686,0.26
6953,17/10/2015 16:00,0.0587,0.082,0.1135,0.0688,0.1075,0.0627,0.0506,0.0431,0.0558,0.0635,0.0726,0.2556
6954,17/10/2015 17:00,0.0542,0.0796,0.0783,0.0612,0.1801,0.0537,0.0434,0.0396,0.0508,0.0488,0.0662,0.1359
6955,17/10/2015 18:00,0.0456,0.0731,0.0657,0.0478,0.061,0.0453,0.037,0.0316,0.0431,0.0449,0.063,0.2498
6956,17/10/2015 19:00,0.0334,0.0612,0.0566,0.039,0.0474,0.0377,0.0334,0.0266,0.0365,0.0407,0.0605,0.0689
6957,17/10/2015 20:00,0.0324,0.0606,0.0498,0.0383,0.0458,0.0352,0.0316,0.0242,0.0344,0.037,0.0624,0.0451
6958,17/10/2015 21:00,0.0289,0.0524,0.0425,0.0348,0.0482,0.0308,0.029,0.0232,0.0297,0.0307,0.0554,0.0401
6959,17/10/2015 22:00,0.0213,0.0446,0.0364,0.0244,0.0387,0.0251,0.0221,0.0166,0.0237,0.025,0.0445,0.0286
6960,17/10/2015 23:00,0.0123,0.0299,0.0284,0.0154,0.024,0.0183,0.0183,0.0102,0.0189,0.0208,0.0363,0.0181
6961,18/10/2015 00:00,0.0076,0.0179,0.0154,0.0103,0.0146,0.1328,0.0129,0.0043,0.0125,0.0123,0.0279,0.0119
6962,18/10/2015 01:00,0.0057,0.0155,0.0143,0.0078,0.0099,0.1675,0.0088,0.0029,0.0089,0.0076,0.027,0.01
6963,18/10/2015 02:00,0.0053,0.0111,0.01,0.0052,0.0069,0.1868,0.0064,0.0017,0.007,0.0056,0.0228,0.0088
6964,18/10/2015 03:00,0.0075,0.0121,0.008,0.0052,0.0057,0.1015,0.005,0.0012,0.0075,0.0049,0.024,0.0121
6965,18/10/2015 04:00,0.0142,0.0161,0.0098,0.0073,0.007,0.0048,0.0068,0.002,0.0106,0.0071,0.0289,0.0183
6966,18/10/2015 05:00,0.0169,0.0203,0.0126,0.0113,0.0132,0.0079,0.0117,0.004,0.0169,0.0108,0.0362,0.0244
6967,18/10/2015 06:00,0.0232,0.0271,0.0217,0.0159,0.0213,0.1374,0.0191,0.0078,0.0219,0.0152,0.0403,0.0291
6968,18/10/2015 07:00,0.0345,0.0416,0.0319,0.0239,0.0373,0.1864,0.0294,0.0119,0.0311,0.0234,0.0503,0.0431
6969,18/10/2015 08:00,0.0502,0.0611,0.0475,0.0353,0.0578,0.0394,0.0464,0.0206,0.0392,0.0309,0.0651,0.0618
6970,18/10/2015 09:00,0.0505,0.0746,0.0605,0.0471,0.0698,0.0524,0.0574,0.0283,0.0489,0.0468,0.069,0.0726
6971,18/10/2015 10:00,0.0501,0.0757,0.0694,0.0531,0.0825,0.061,0.0612,0.0325,0.0518,0.0617,0.0734,0.0952
6972,18/10/2015 11:00,0.0522,0.0762,0.0694,0.0587,0.1066,0.0631,0.064,0.0368,0.0528,0.0488,0.0737,0.1626
6973,18/10/2015 12:00,0.0494,0.0792,0.0671,0.0614,0.0719,0.0645,0.0649,0.04,0.0526,0.0515,0.0701,0.1621
6974,18/10/2015 13:00,0.0502,0.0789,0.0702,0.0615,0.0735,0.0622,0.0651,0.0428,0.051,0.0476,0.0714,0.1677
6975,18/10/2015 14:00,0.0488,0.0792,0.07,0.0616,0.0658,0.0591,0.0554,0.0407,0.0509,0.0497,0.0708,0.1086
6976,18/10/2015 15:00,0.0475,0.076,0.0694,0.0617,0.06,0.0578,0.058,0.0368,0.052,0.0553,0.0711,0.0598
6977,18/10/2015 16:00,0.0515,0.076,0.0663,0.061,0.0594,0.0548,0.0644,0.038,0.047,0.0979,0.0679,0.0663
6978,18/10/2015 17:00,0.0445,0.0791,0.0657,0.0541,0.0587,0.0506,0.0496,0.0306,0.0452,0.0443,0.0629,0.2054
6979,18/10/2015 18:00,0.0421,0.0758,0.0625,0.0442,0.0502,0.0448,0.0422,0.027,0.0427,0.0477,0.0647,0.0994
6980,18/10/2015 19:00,0.0391,0.0664,0.0539,0.0385,0.0444,0.0355,0.0342,0.0227,0.0394,0.0399,0.0651,0.0529
6981,18/10/2015 20:00,0.0313,0.055,0.0418,0.0329,0.0447,0.0302,0.0286,0.0175,0.0301,0.0375,0.0605,0.0428
6982,18/10/2015 21:00,0.0217,0.0425,0.0324,0.0242,0.0321,0.0212,0.0213,0.011,0.0236,0.0228,0.0499,0.034
6983,18/10/2015 22:00,0.0134,0.0287,0.0235,0.0151,0.0236,0.015,0.0142,0.0078,0.0171,0.0157,0.039,0.0187
6984,18/10/2015 23:00,0.0077,0.0167,0.015,0.009,0.015,0.0088,0.0104,0.0033,0.0105,0.0122,0.0288,0.0109
6985,19/10/2015 00:00,0.0057,0.0112,0.0083,0.0056,0.0071,0.005,0.0072,0.0015,0.0084,0.0065,0.0193,0.0078
6986,19/10/2015 01:00,0.0059,0.0108,0.0067,0.0048,0.0046,0.0037,0.006,0.0012,0.008,0.0062,0.0184,0.0094
6987,19/10/2015 02:00,0.0096,0.0136,0.0095,0.0057,0.0052,0.0035,0.0069,8.00E-04,0.0112,0.0058,0.0222,0.0138
6988,19/10/2015 03:00,0.0293,0.0348,0.0213,0.0121,0.0094,0.0631,0.0127,0.0014,0.0232,0.0095,0.034,0.0337
6989,19/10/2015 04:00,0.0711,0.09,0.0788,0.0322,0.0285,0.1807,0.0316,0.0036,0.0548,0.0179,0.0573,0.0744
6990,19/10/2015 05:00,0.1219,0.1619,0.199,0.0612,0.0979,0.1949,0.0452,0.0093,0.0736,0.0301,0.0866,0.1571
6991,19/10/2015 06:00,0.2925,0.1952,0.1176,0.0868,0.2171,0.2145,0.0569,0.024,0.0792,0.0449,0.1007,0.2714
6992,19/10/2015 07:00,0.2668,0.1643,0.1765,0.0814,0.2489,0.2112,0.0601,0.0311,0.0764,0.043,0.1128,0.2792
6993,19/10/2015 08:00,0.2679,0.0684,0.0721,0.0696,0.2351,0.0485,0.0566,0.0287,0.0693,0.0419,0.1098,0.1812
6994,19/10/2015 09:00,0.0676,0.0725,0.0641,0.0639,0.2213,0.0494,0.0611,0.0269,0.0571,0.0454,0.0926,0.0647
6995,19/10/2015 10:00,0.0487,0.0707,0.0789,0.0628,0.0724,0.0574,0.0608,0.0294,0.0585,0.0467,0.0838,0.0643
6996,19/10/2015 11:00,0.049,0.0729,0.072,0.0636,0.0671,0.0602,0.062,0.0386,0.0553,0.049,0.08,0.0637
6997,19/10/2015 12:00,0.0528,0.0759,0.075,0.0646,0.0753,0.0646,0.0654,0.0431,0.0576,0.0481,0.0818,0.0635
6998,19/10/2015 13:00,0.0484,0.0875,0.077,0.0682,0.1293,0.0793,0.0756,0.0628,0.0602,0.0556,0.0909,0.0733
6999,19/10/2015 14:00,0.0414,0.0814,0.0786,0.0728,0.1512,0.0883,0.0804,0.1693,0.0667,0.0584,0.0901,0.0622
7000,19/10/2015 15:00,0.035,0.0913,0.1036,0.0753,0.1706,0.0875,0.0767,0.3678,0.0688,0.0833,0.0944,0.0545
7001,19/10/2015 16:00,0.0361,0.0869,0.1565,0.0815,0.2635,0.0858,0.0698,0.3398,0.0714,0.0578,0.0898,0.0494
7002,19/10/2015 17:00,0.0313,0.086,0.0733,0.0679,0.194,0.0659,0.0597,0.267,0.0577,0.0452,0.0867,0.045
7003,19/10/2015 18:00,0.0259,0.0715,0.0317,0.0476,0.125,0.0462,0.0439,0.0585,0.0412,0.0405,0.0676,0.0385
7004,19/10/2015 19:00,0.0198,0.045,0.0436,0.0348,0.0454,0.0346,0.0311,0.0315,0.0302,0.0283,0.055,0.0306
7005,19/10/2015 20:00,0.0191,0.0435,0.0293,0.0294,0.038,0.0284,0.025,0.0223,0.0274,0.0238,0.0502,0.027
7006,19/10/2015 21:00,0.0132,0.0327,0.0237,0.022,0.0298,0.0203,0.0165,0.0133,0.0193,0.0179,0.0452,0.0224
7007,19/10/2015 22:00,0.0083,0.0221,0.0142,0.0137,0.0189,0.0144,0.0123,0.007,0.0127,0.013,0.0161,0.0139
7008,19/10/2015 23:00,0.0059,0.0167,0.0105,0.0083,0.0124,0.0101,0.0107,0.0037,0.0101,0.0109,0.0186,0.0095
7009,20/10/2015 00:00,0.0045,0.0124,0.0074,0.0055,0.007,0.0073,0.0076,0.0018,0.0096,0.0078,0.0188,0.0081
7010,20/10/2015 01:00,0.005,0.0116,0.0087,0.005,0.0056,0.0054,0.0066,0.0012,0.0091,0.0072,0.0194,0.0095
7011,20/10/2015 02:00,0.0092,0.014,0.0105,0.0062,0.0056,0.0054,0.0086,9.00E-04,0.0133,0.0082,0.022,0.0143
7012,20/10/2015 03:00,0.0283,0.0326,0.0233,0.0134,0.0106,0.0069,0.0147,0.0012,0.0238,0.012,0.0317,0.0317
7013,20/10/2015 04:00,0.0727,0.0873,0.0994,0.0355,0.0289,0.011,0.0317,0.0038,0.0528,0.0188,0.0526,0.0767
7014,20/10/2015 05:00,0.1536,0.145,0.2164,0.0686,0.0841,0.0252,0.0454,0.0096,0.0732,0.0308,0.0827,0.1464
7015,20/10/2015 06:00,0.3312,0.1783,0.1857,0.1014,0.2323,0.0411,0.056,0.0242,0.0789,0.0438,0.1048,0.2709
